linha_planilha;secretaria;unidade;programa;acao;natureza;desc_sub;valor;vinculo_atual;motivo;vinculo_proposto
1782;22 - FITO;016;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.37.00;;"210,00";;vínculo em branco;01.110.0000
1783;22 - FITO;016;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;;"2100,00";;vínculo em branco;01.110.0000
1784;22 - FITO;016;0016-Escola para Todos​;2.020-Transporte de Alunos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"210,00";;vínculo em branco;01.110.0000
1785;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;1.002-Reforma e Ampliação de Unidades;4.4.90.51.00-OBRAS E INSTALAÇÕES;;"10764,60";;vínculo em branco;01.110.0000
1786;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;1.002-Reforma e Ampliação de Unidades;4.4.90.92.00;;"0,00";;vínculo em branco;01.110.0000
1787;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"3400000,00";;vínculo em branco;01.110.0000
1788;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"525000,00";;vínculo em branco;01.110.0000
1789;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"150000,00";;vínculo em branco;01.110.0000
1790;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"350000,00";;vínculo em branco;01.110.0000
1791;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"525000,00";;vínculo em branco;01.110.0000
1792;22 - FITO;001-CHEFIA DE GABINETE;0021;0.001-Serviços da Dívida Pública;3.2.90.21.00;;"174941,00";;vínculo em branco;01.110.0000
1793;22 - FITO;001-CHEFIA DE GABINETE;0021;0.001-Serviços da Dívida Pública;4.6.90.71.00;;"630000,00";;vínculo em branco;01.110.0000
1794;22 - FITO;001-CHEFIA DE GABINETE;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"659426,95";;vínculo em branco;01.110.0000
1795;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.49.00;;"13650,00";;vínculo em branco;01.110.0000
1796;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"288156,70";;vínculo em branco;01.110.0000
1797;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"2625000,00";;vínculo em branco;01.110.0000
1798;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"168040,00";;vínculo em branco;01.110.0000
1799;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.16.00;;"356457,00";;vínculo em branco;01.110.0000
1800;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"400000,00";;vínculo em branco;01.110.0000
1801;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"631478,40";;vínculo em branco;01.110.0000
1802;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"635125,05";;vínculo em branco;01.110.0000
1803;22 - FITO;003-FUNDO MUNICIPAL DE MEIO AMBIENTE;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"1206,45";;vínculo em branco;01.110.0000
1804;22 - FITO;004;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"96558,00";;vínculo em branco;01.110.0000
1805;22 - FITO;004;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"1859180,40";;vínculo em branco;01.110.0000
1806;22 - FITO;004;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"229374,60";;vínculo em branco;01.110.0000
1807;22 - FITO;004;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.16.00;;"630000,00";;vínculo em branco;01.110.0000
1808;22 - FITO;004;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"472500,00";;vínculo em branco;01.110.0000
1809;22 - FITO;004;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"781830,00";;vínculo em branco;01.110.0000
1810;22 - FITO;004;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"786344,00";;vínculo em branco;01.110.0000
1811;22 - FITO;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"1206,45";;vínculo em branco;01.110.0000
1812;22 - FITO;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"30173,85";;vínculo em branco;01.110.0000
1813;22 - FITO;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.16.00;;"36840,30";;vínculo em branco;01.110.0000
1814;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"30173,85";;vínculo em branco;01.110.0000
1815;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"189183,75";;vínculo em branco;01.110.0000
1816;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"55809,60";;vínculo em branco;01.110.0000
1817;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"10106,25";;vínculo em branco;01.110.0000
1818;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.49.00;;"157529,40";;vínculo em branco;01.110.0000
1819;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"1,05";;vínculo em branco;01.110.0000
1820;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"1,05";;vínculo em branco;01.110.0000
1821;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.16.00;;"1,05";;vínculo em branco;01.110.0000
1822;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1823;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"1,05";;vínculo em branco;01.110.0000
1824;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"1,05";;vínculo em branco;01.110.0000
1825;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.49.00;;"1,05";;vínculo em branco;01.110.0000
1826;22 - FITO;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1827;22 - FITO;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1828;22 - FITO;011-FUNDO MUNICIPAL DE VALORIZAÇÃO DOS SERVIDORES;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1829;22 - FITO;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1830;22 - FITO;013;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1831;22 - FITO;014-FUNDO MUNICIPAL DE MANUTENÇÃO DE VELÓRIOS;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1832;22 - FITO;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"1,05";;vínculo em branco;01.110.0000
1833;22 - FITO;016;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"210,00";;vínculo em branco;01.110.0000
1834;22 - FITO;016;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"315000,00";;vínculo em branco;01.110.0000
1835;22 - FITO;016;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.16.00;;"191406,60";;vínculo em branco;01.110.0000
1836;22 - FITO;016;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"126000,00";;vínculo em branco;01.110.0000
1837;22 - FITO;016;0016-Escola para Todos​;1.002-Reforma e Ampliação de Unidades;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"420,00";;vínculo em branco;01.110.0000
1838;22 - FITO;001-CHEFIA DE GABINETE;0021;0.001-Serviços da Dívida Pública;3.2.90.21.00;;"174941,00";;vínculo em branco;01.110.0000
1839;22 - FITO;001-CHEFIA DE GABINETE;0021;0.001-Serviços da Dívida Pública;4.6.90.71.00;;"630000,00";;vínculo em branco;01.110.0000
1840;22 - FITO;001-CHEFIA DE GABINETE;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"659426,95";;vínculo em branco;01.110.0000
1841;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"288156,70";;vínculo em branco;01.110.0000
1842;22 - FITO;003-FUNDO MUNICIPAL DE MEIO AMBIENTE;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"1206,45";;vínculo em branco;01.110.0000
1843;22 - FITO;004;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"96558,00";;vínculo em branco;01.110.0000
1844;22 - FITO;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"1206,45";;vínculo em branco;01.110.0000
1845;22 - FITO;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"30173,85";;vínculo em branco;01.110.0000
1846;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"30173,85";;vínculo em branco;01.110.0000
1847;22 - FITO;016;0021;0.003-Precatórios e Sentenças Judiciais;3.1.90.91.00;;"210,00";;vínculo em branco;01.110.0000
1848;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.37.00;;"1760000,00";;vínculo em branco;01.110.0000
1849;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.93.00;;"1505396,00";;vínculo em branco;01.110.0000
1850;22 - FITO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"141204,00";;vínculo em branco;01.110.0000
1851;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"100000,00";;vínculo em branco;01.110.0000
1852;22 - FITO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"800000,00";;vínculo em branco;01.110.0000
1853;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"367500,00";;vínculo em branco;01.110.0000
1854;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"210000,00";;vínculo em branco;01.110.0000
1855;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"5918,85";;vínculo em branco;01.110.0000
1856;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"105000,00";;vínculo em branco;01.110.0000
1857;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.47.00;;"178530,45";;vínculo em branco;01.110.0000
1858;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0016-Escola para Todos​;2.020-Transporte de Alunos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"105000,00";;vínculo em branco;01.110.0000
1859;22 - FITO;004;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"300000,00";;vínculo em branco;01.110.0000
1860;22 - FITO;004;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"200000,00";;vínculo em branco;01.110.0000
1861;22 - FITO;004;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"5918,85";;vínculo em branco;01.110.0000
1862;22 - FITO;004;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"12210,45";;vínculo em branco;01.110.0000
1863;22 - FITO;004;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"210000,00";;vínculo em branco;01.110.0000
1864;22 - FITO;004;0016-Escola para Todos​;2.020-Transporte de Alunos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"262500,00";;vínculo em branco;01.110.0000
1865;22 - FITO;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1080,45";;vínculo em branco;01.110.0000
1866;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1076,25";;vínculo em branco;01.110.0000
1867;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"5918,85";;vínculo em branco;01.110.0000
1868;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"12210,45";;vínculo em branco;01.110.0000
1869;22 - FITO;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;"0009-Cultura, Economia Criativa e Patrimônio Histórico​";2.011-Manutenção de Equipamentos Públicos ;3.3.90.92.00-DESPESAS DE EXERCÍCIOS ANTERIORES;;"0,00";;vínculo em branco;01.110.0000
1870;22 - FITO;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"1,05";;vínculo em branco;01.110.0000
1871;22 - FITO;016;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"210,00";;vínculo em branco;01.110.0000
1872;22 - FITO;016;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"31122,00";;vínculo em branco;01.110.0000
1873;22 - FITO;016;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"21000,00";;vínculo em branco;01.110.0000
1874;22 - FITO;016;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.33.00-PASSAGENS E DESPESAS COM LOCOMOÇÃO;;"8400,00";;vínculo em branco;01.110.0000
1875;22 - FITO;016;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.37.00;;"210,00";;vínculo em branco;01.110.0000
1876;22 - FITO;016;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;;"2100,00";;vínculo em branco;01.110.0000
1877;22 - FITO;016;0016-Escola para Todos​;2.020-Transporte de Alunos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"210,00";;vínculo em branco;01.110.0000
1878;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;1.002-Reforma e Ampliação de Unidades;4.4.90.51.00-OBRAS E INSTALAÇÕES;;"10764,60";;vínculo em branco;01.110.0000
1879;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;1.002-Reforma e Ampliação de Unidades;4.4.90.92.00;;"0,00";;vínculo em branco;01.110.0000
1880;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"3400000,00";;vínculo em branco;01.110.0000
1881;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"525000,00";;vínculo em branco;01.110.0000
1882;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"150000,00";;vínculo em branco;01.110.0000
1883;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"350000,00";;vínculo em branco;01.110.0000
1884;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"525000,00";;vínculo em branco;01.110.0000
1885;22 - FITO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.49.00;;"13650,00";;vínculo em branco;01.110.0000
1886;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"2625000,00";;vínculo em branco;01.110.0000
1887;22 - FITO;002-RECURSOS SOB A SUPERVISÃO DA SECRETARIA DE ADMINISTRAÇÃO;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"168040,00";;vínculo em branco;01.110.0000
